order_id,user_id,order_date,status
8561,5544,2020-12-22 16:00:00,Completed
8562,2936,2020-12-22 17:00:00,Cancelled
8563,3986,2020-12-22 18:00:00,Completed
8564,5332,2020-12-22 19:00:00,Returned
8565,3626,2020-12-22 20:00:00,Completed
8566,9061,2020-12-22 21:00:00,Completed
8567,8089,2020-12-22 22:00:00,Completed
8568,3308,2020-12-22 23:00:00,Completed
8569,3493,2020-12-23 00:00:00,Completed
8570,1495,2020-12-23 01:00:00,Completed
8571,3996,2020-12-23 02:00:00,Cancelled
8572,5963,2020-12-23 03:00:00,Cancelled
8573,5439,2020-12-23 04:00:00,Completed
8574,6808,2020-12-23 05:00:00,Completed
8575,4577,2020-12-23 06:00:00,Completed
8576,9854,2020-12-23 07:00:00,Completed
8577,3496,2020-12-23 08:00:00,Completed
8578,1898,2020-12-23 09:00:00,Returned
8579,889,2020-12-23 10:00:00,Completed
8580,5491,2020-12-23 11:00:00,Returned
8581,1734,2020-12-23 12:00:00,Completed
8582,4503,2020-12-23 13:00:00,Completed
8583,7049,2020-12-23 14:00:00,Returned
8584,7909,2020-12-23 15:00:00,Completed
8585,5742,2020-12-23 16:00:00,Completed
8586,3686,2020-12-23 17:00:00,Cancelled
8587,4577,2020-12-23 18:00:00,Completed
8588,1164,2020-12-23 19:00:00,Completed
8589,7404,2020-12-23 20:00:00,Completed
8590,429,2020-12-23 21:00:00,Completed
8591,4772,2020-12-23 22:00:00,Completed
8592,7896,2020-12-23 23:00:00,Completed
8593,6020,2020-12-24 00:00:00,Cancelled
8594,6620,2020-12-24 01:00:00,Completed
8595,2563,2020-12-24 02:00:00,Completed
8596,6887,2020-12-24 03:00:00,Completed
8597,4171,2020-12-24 04:00:00,Completed
8598,5438,2020-12-24 05:00:00,Completed
8599,1449,2020-12-24 06:00:00,Completed
8600,8645,2020-12-24 07:00:00,Completed
8601,5218,2020-12-24 08:00:00,Completed
8602,4652,2020-12-24 09:00:00,Cancelled
8603,2394,2020-12-24 10:00:00,Completed
8604,6762,2020-12-24 11:00:00,Completed
8605,109,2020-12-24 12:00:00,Returned
8606,4832,2020-12-24 13:00:00,Completed
8607,574,2020-12-24 14:00:00,Completed
8608,8627,2020-12-24 15:00:00,Completed
8609,8967,2020-12-24 16:00:00,Cancelled
8610,8208,2020-12-24 17:00:00,Returned
8611,5999,2020-12-24 18:00:00,Cancelled
8612,1641,2020-12-24 19:00:00,Completed
8613,6651,2020-12-24 20:00:00,Completed
8614,3463,2020-12-24 21:00:00,Completed
8615,9189,2020-12-24 22:00:00,Completed
8616,7533,2020-12-24 23:00:00,Returned
8617,7239,2020-12-25 00:00:00,Completed
8618,7363,2020-12-25 01:00:00,Completed
8619,9692,2020-12-25 02:00:00,Completed
8620,6907,2020-12-25 03:00:00,Completed
8621,4541,2020-12-25 04:00:00,Completed
8622,35,2020-12-25 05:00:00,Completed
8623,8487,2020-12-25 06:00:00,Completed
8624,1972,2020-12-25 07:00:00,Completed
8625,4073,2020-12-25 08:00:00,Completed
8626,420,2020-12-25 09:00:00,Completed
8627,8302,2020-12-25 10:00:00,Completed
8628,3910,2020-12-25 11:00:00,Completed
8629,1577,2020-12-25 12:00:00,Completed
8630,7140,2020-12-25 13:00:00,Completed
8631,2057,2020-12-25 14:00:00,Cancelled
8632,3354,2020-12-25 15:00:00,Completed
8633,5955,2020-12-25 16:00:00,Completed
8634,9349,2020-12-25 17:00:00,Completed
8635,8895,2020-12-25 18:00:00,Completed
8636,6767,2020-12-25 19:00:00,Cancelled
8637,2048,2020-12-25 20:00:00,Completed
8638,7326,2020-12-25 21:00:00,Completed
8639,1246,2020-12-25 22:00:00,Completed
8640,5935,2020-12-25 23:00:00,Completed
8641,784,2020-12-26 00:00:00,Completed
8642,1269,2020-12-26 01:00:00,Cancelled
8643,6518,2020-12-26 02:00:00,Completed
8644,1527,2020-12-26 03:00:00,Completed
8645,9664,2020-12-26 04:00:00,Completed
8646,6045,2020-12-26 05:00:00,Cancelled
8647,9708,2020-12-26 06:00:00,Completed
8648,9623,2020-12-26 07:00:00,Completed
8649,4150,2020-12-26 08:00:00,Completed
8650,2466,2020-12-26 09:00:00,Completed
8651,2165,2020-12-26 10:00:00,Completed
8652,4982,2020-12-26 11:00:00,Returned
8653,3696,2020-12-26 12:00:00,Cancelled
8654,945,2020-12-26 13:00:00,Completed
8655,5104,2020-12-26 14:00:00,Completed
8656,9845,2020-12-26 15:00:00,Returned
8657,3828,2020-12-26 16:00:00,Completed
8658,7948,2020-12-26 17:00:00,Completed
8659,1690,2020-12-26 18:00:00,Completed
8660,5795,2020-12-26 19:00:00,Completed
8661,7584,2020-12-26 20:00:00,Cancelled
8662,2121,2020-12-26 21:00:00,Completed
8663,5303,2020-12-26 22:00:00,Completed
8664,7857,2020-12-26 23:00:00,Completed
8665,3797,2020-12-27 00:00:00,Completed
8666,8991,2020-12-27 01:00:00,Completed
8667,6113,2020-12-27 02:00:00,Completed
8668,5697,2020-12-27 03:00:00,Completed
8669,9336,2020-12-27 04:00:00,Completed
8670,3652,2020-12-27 05:00:00,Completed
8671,628,2020-12-27 06:00:00,Completed
8672,7199,2020-12-27 07:00:00,Cancelled
8673,5900,2020-12-27 08:00:00,Completed
8674,5831,2020-12-27 09:00:00,Cancelled
8675,2262,2020-12-27 10:00:00,Completed
8676,1616,2020-12-27 11:00:00,Completed
8677,6670,2020-12-27 12:00:00,Completed
8678,580,2020-12-27 13:00:00,Cancelled
8679,8262,2020-12-27 14:00:00,Returned
8680,1782,2020-12-27 15:00:00,Returned
8681,3780,2020-12-27 16:00:00,Completed
8682,1368,2020-12-27 17:00:00,Cancelled
8683,5648,2020-12-27 18:00:00,Cancelled
8684,9904,2020-12-27 19:00:00,Cancelled
8685,6124,2020-12-27 20:00:00,Cancelled
8686,3349,2020-12-27 21:00:00,Completed
8687,7437,2020-12-27 22:00:00,Completed
8688,6398,2020-12-27 23:00:00,Cancelled
8689,2622,2020-12-28 00:00:00,Returned
8690,9418,2020-12-28 01:00:00,Returned
8691,7540,2020-12-28 02:00:00,Returned
8692,185,2020-12-28 03:00:00,Completed
8693,3995,2020-12-28 04:00:00,Cancelled
8694,5369,2020-12-28 05:00:00,Returned
8695,9519,2020-12-28 06:00:00,Cancelled
8696,7216,2020-12-28 07:00:00,Completed
8697,2758,2020-12-28 08:00:00,Completed
8698,5551,2020-12-28 09:00:00,Completed
8699,9530,2020-12-28 10:00:00,Completed
8700,564,2020-12-28 11:00:00,Completed
8701,5525,2020-12-28 12:00:00,Completed
8702,7794,2020-12-28 13:00:00,Completed
8703,7315,2020-12-28 14:00:00,Completed
8704,5734,2020-12-28 15:00:00,Completed
8705,9986,2020-12-28 16:00:00,Completed
8706,4167,2020-12-28 17:00:00,Completed
8707,1188,2020-12-28 18:00:00,Completed
8708,2647,2020-12-28 19:00:00,Returned
8709,1082,2020-12-28 20:00:00,Completed
8710,743,2020-12-28 21:00:00,Completed
8711,957,2020-12-28 22:00:00,Returned
8712,3450,2020-12-28 23:00:00,Completed
8713,5866,2020-12-29 00:00:00,Completed
8714,7395,2020-12-29 01:00:00,Completed
8715,7609,2020-12-29 02:00:00,Completed
8716,4711,2020-12-29 03:00:00,Completed
8717,2537,2020-12-29 04:00:00,Completed
8718,9343,2020-12-29 05:00:00,Completed
8719,7629,2020-12-29 06:00:00,Completed
8720,5626,2020-12-29 07:00:00,Cancelled
8721,8155,2020-12-29 08:00:00,Completed
8722,1894,2020-12-29 09:00:00,Cancelled
8723,6746,2020-12-29 10:00:00,Completed
8724,3849,2020-12-29 11:00:00,Completed
8725,9517,2020-12-29 12:00:00,Completed
8726,8753,2020-12-29 13:00:00,Completed
8727,2374,2020-12-29 14:00:00,Completed
8728,1509,2020-12-29 15:00:00,Cancelled
8729,8305,2020-12-29 16:00:00,Completed
8730,1099,2020-12-29 17:00:00,Completed
8731,9664,2020-12-29 18:00:00,Completed
8732,4822,2020-12-29 19:00:00,Completed
8733,5937,2020-12-29 20:00:00,Completed
8734,1503,2020-12-29 21:00:00,Returned
8735,6330,2020-12-29 22:00:00,Completed
8736,9735,2020-12-29 23:00:00,Completed
8737,4629,2020-12-30 00:00:00,Completed
8738,2018,2020-12-30 01:00:00,Completed
8739,4306,2020-12-30 02:00:00,Completed
8740,4894,2020-12-30 03:00:00,Returned
8741,8047,2020-12-30 04:00:00,Completed
8742,9215,2020-12-30 05:00:00,Completed
8743,6083,2020-12-30 06:00:00,Completed
8744,7367,2020-12-30 07:00:00,Completed
8745,6137,2020-12-30 08:00:00,Cancelled
8746,339,2020-12-30 09:00:00,Returned
8747,1585,2020-12-30 10:00:00,Completed
8748,5772,2020-12-30 11:00:00,Completed
8749,1272,2020-12-30 12:00:00,Completed
8750,8356,2020-12-30 13:00:00,Completed
8751,9054,2020-12-30 14:00:00,Cancelled
8752,6994,2020-12-30 15:00:00,Cancelled
8753,7631,2020-12-30 16:00:00,Returned
8754,4621,2020-12-30 17:00:00,Completed
8755,8837,2020-12-30 18:00:00,Returned
8756,2539,2020-12-30 19:00:00,Returned
8757,4379,2020-12-30 20:00:00,Completed
8758,7113,2020-12-30 21:00:00,Completed
8759,1452,2020-12-30 22:00:00,Cancelled
8760,4708,2020-12-30 23:00:00,Cancelled
8761,9080,2020-12-31 00:00:00,Completed
8762,1922,2020-12-31 01:00:00,Completed
8763,8212,2020-12-31 02:00:00,Cancelled
8764,7194,2020-12-31 03:00:00,Completed
8765,7235,2020-12-31 04:00:00,Completed
8766,8980,2020-12-31 05:00:00,Cancelled
8767,1824,2020-12-31 06:00:00,Completed
8768,3602,2020-12-31 07:00:00,Completed
8769,1650,2020-12-31 08:00:00,Cancelled
8770,3408,2020-12-31 09:00:00,Completed
8771,6533,2020-12-31 10:00:00,Completed
8772,799,2020-12-31 11:00:00,Completed
8773,4854,2020-12-31 12:00:00,Cancelled
8774,6825,2020-12-31 13:00:00,Completed
8775,2910,2020-12-31 14:00:00,Cancelled
8776,5465,2020-12-31 15:00:00,Completed
8777,4214,2020-12-31 16:00:00,Completed
8778,1235,2020-12-31 17:00:00,Completed
8779,2059,2020-12-31 18:00:00,Completed
8780,8374,2020-12-31 19:00:00,Completed
8781,6996,2020-12-31 20:00:00,Completed
8782,6882,2020-12-31 21:00:00,Completed
8783,6305,2020-12-31 22:00:00,Returned
8784,1929,2020-12-31 23:00:00,Completed
8785,6767,2021-01-01 00:00:00,Completed
8786,6584,2021-01-01 01:00:00,Completed
8787,981,2021-01-01 02:00:00,Completed
8788,8055,2021-01-01 03:00:00,Completed
8789,383,2021-01-01 04:00:00,Completed
8790,8918,2021-01-01 05:00:00,Completed
8791,154,2021-01-01 06:00:00,Cancelled
8792,8546,2021-01-01 07:00:00,Completed
8793,7042,2021-01-01 08:00:00,Completed
8794,4052,2021-01-01 09:00:00,Completed
8795,5125,2021-01-01 10:00:00,Cancelled
8796,3160,2021-01-01 11:00:00,Completed
8797,5494,2021-01-01 12:00:00,Completed
8798,9758,2021-01-01 13:00:00,Completed
8799,2080,2021-01-01 14:00:00,Completed
8800,1825,2021-01-01 15:00:00,Cancelled
8801,7274,2021-01-01 16:00:00,Completed
8802,9128,2021-01-01 17:00:00,Cancelled
8803,6365,2021-01-01 18:00:00,Completed
8804,1523,2021-01-01 19:00:00,Returned
8805,8499,2021-01-01 20:00:00,Completed
8806,9044,2021-01-01 21:00:00,Completed
8807,3813,2021-01-01 22:00:00,Completed
8808,5591,2021-01-01 23:00:00,Completed
8809,6453,2021-01-02 00:00:00,Returned
8810,8110,2021-01-02 01:00:00,Cancelled
8811,5845,2021-01-02 02:00:00,Cancelled
8812,361,2021-01-02 03:00:00,Completed
8813,5557,2021-01-02 04:00:00,Cancelled
8814,9670,2021-01-02 05:00:00,Completed
8815,4869,2021-01-02 06:00:00,Completed
8816,6881,2021-01-02 07:00:00,Returned
8817,8255,2021-01-02 08:00:00,Completed
8818,3024,2021-01-02 09:00:00,Completed
8819,5043,2021-01-02 10:00:00,Cancelled
8820,6083,2021-01-02 11:00:00,Completed
8821,1484,2021-01-02 12:00:00,Completed
8822,5718,2021-01-02 13:00:00,Completed
8823,4668,2021-01-02 14:00:00,Completed
8824,365,2021-01-02 15:00:00,Cancelled
8825,875,2021-01-02 16:00:00,Completed
8826,7227,2021-01-02 17:00:00,Returned
8827,8210,2021-01-02 18:00:00,Completed
8828,6373,2021-01-02 19:00:00,Completed
8829,7159,2021-01-02 20:00:00,Cancelled
8830,3786,2021-01-02 21:00:00,Completed
8831,7263,2021-01-02 22:00:00,Completed
8832,2506,2021-01-02 23:00:00,Completed
8833,2041,2021-01-03 00:00:00,Completed
8834,1841,2021-01-03 01:00:00,Cancelled
8835,5075,2021-01-03 02:00:00,Completed
8836,7691,2021-01-03 03:00:00,Completed
8837,9404,2021-01-03 04:00:00,Completed
8838,2912,2021-01-03 05:00:00,Cancelled
8839,456,2021-01-03 06:00:00,Returned
8840,1282,2021-01-03 07:00:00,Cancelled
8841,7485,2021-01-03 08:00:00,Completed
8842,6290,2021-01-03 09:00:00,Completed
8843,4015,2021-01-03 10:00:00,Cancelled
8844,3027,2021-01-03 11:00:00,Cancelled
8845,2056,2021-01-03 12:00:00,Completed
8846,2907,2021-01-03 13:00:00,Returned
8847,386,2021-01-03 14:00:00,Completed
8848,7494,2021-01-03 15:00:00,Completed
8849,2221,2021-01-03 16:00:00,Completed
8850,7711,2021-01-03 17:00:00,Returned
8851,9208,2021-01-03 18:00:00,Cancelled
8852,5209,2021-01-03 19:00:00,Completed
8853,1636,2021-01-03 20:00:00,Completed
8854,9920,2021-01-03 21:00:00,Completed
8855,9613,2021-01-03 22:00:00,Completed
8856,6884,2021-01-03 23:00:00,Completed
8857,8689,2021-01-04 00:00:00,Completed
8858,5051,2021-01-04 01:00:00,Cancelled
8859,2111,2021-01-04 02:00:00,Completed
8860,6855,2021-01-04 03:00:00,Cancelled
8861,8144,2021-01-04 04:00:00,Cancelled
8862,2537,2021-01-04 05:00:00,Cancelled
8863,8470,2021-01-04 06:00:00,Completed
8864,5785,2021-01-04 07:00:00,Completed
8865,8563,2021-01-04 08:00:00,Completed
8866,204,2021-01-04 09:00:00,Completed
8867,1841,2021-01-04 10:00:00,Cancelled
8868,1308,2021-01-04 11:00:00,Completed
8869,4518,2021-01-04 12:00:00,Completed
8870,9991,2021-01-04 13:00:00,Completed
8871,9704,2021-01-04 14:00:00,Completed
8872,7042,2021-01-04 15:00:00,Completed
8873,3625,2021-01-04 16:00:00,Completed
8874,1761,2021-01-04 17:00:00,Completed
8875,4441,2021-01-04 18:00:00,Cancelled
8876,422,2021-01-04 19:00:00,Completed
8877,2698,2021-01-04 20:00:00,Completed
8878,6869,2021-01-04 21:00:00,Completed
8879,8887,2021-01-04 22:00:00,Cancelled
8880,8366,2021-01-04 23:00:00,Completed
8881,4443,2021-01-05 00:00:00,Completed
8882,1707,2021-01-05 01:00:00,Completed
8883,5681,2021-01-05 02:00:00,Completed
8884,5452,2021-01-05 03:00:00,Cancelled
8885,5443,2021-01-05 04:00:00,Completed
8886,474,2021-01-05 05:00:00,Completed
8887,6064,2021-01-05 06:00:00,Returned
8888,7011,2021-01-05 07:00:00,Completed
8889,1312,2021-01-05 08:00:00,Completed
8890,6331,2021-01-05 09:00:00,Completed
8891,1283,2021-01-05 10:00:00,Completed
8892,4419,2021-01-05 11:00:00,Completed
8893,6821,2021-01-05 12:00:00,Returned
8894,1847,2021-01-05 13:00:00,Returned
8895,3819,2021-01-05 14:00:00,Completed
8896,6444,2021-01-05 15:00:00,Completed
8897,3545,2021-01-05 16:00:00,Completed
8898,6728,2021-01-05 17:00:00,Completed
8899,2164,2021-01-05 18:00:00,Completed
8900,7416,2021-01-05 19:00:00,Completed
8901,1488,2021-01-05 20:00:00,Completed
8902,6549,2021-01-05 21:00:00,Cancelled
8903,9680,2021-01-05 22:00:00,Cancelled
8904,7074,2021-01-05 23:00:00,Cancelled
8905,2341,2021-01-06 00:00:00,Cancelled
8906,1212,2021-01-06 01:00:00,Completed
8907,1683,2021-01-06 02:00:00,Completed
8908,7173,2021-01-06 03:00:00,Completed
8909,7488,2021-01-06 04:00:00,Completed
8910,5373,2021-01-06 05:00:00,Completed
8911,8187,2021-01-06 06:00:00,Cancelled
8912,3184,2021-01-06 07:00:00,Completed
8913,5847,2021-01-06 08:00:00,Completed
8914,614,2021-01-06 09:00:00,Completed
8915,7983,2021-01-06 10:00:00,Completed
8916,9563,2021-01-06 11:00:00,Completed
8917,9371,2021-01-06 12:00:00,Cancelled
8918,8987,2021-01-06 13:00:00,Completed
8919,9258,2021-01-06 14:00:00,Completed
8920,361,2021-01-06 15:00:00,Completed
8921,4319,2021-01-06 16:00:00,Cancelled
8922,3895,2021-01-06 17:00:00,Completed
8923,327,2021-01-06 18:00:00,Completed
8924,8104,2021-01-06 19:00:00,Completed
8925,1707,2021-01-06 20:00:00,Cancelled
8926,9940,2021-01-06 21:00:00,Completed
8927,991,2021-01-06 22:00:00,Completed
8928,6814,2021-01-06 23:00:00,Completed
8929,6632,2021-01-07 00:00:00,Cancelled
8930,2546,2021-01-07 01:00:00,Completed
8931,908,2021-01-07 02:00:00,Returned
8932,9033,2021-01-07 03:00:00,Returned
8933,6520,2021-01-07 04:00:00,Cancelled
8934,3231,2021-01-07 05:00:00,Completed
8935,999,2021-01-07 06:00:00,Completed
8936,2862,2021-01-07 07:00:00,Completed
8937,3000,2021-01-07 08:00:00,Completed
8938,4997,2021-01-07 09:00:00,Completed
8939,8902,2021-01-07 10:00:00,Cancelled
8940,7808,2021-01-07 11:00:00,Cancelled
8941,280,2021-01-07 12:00:00,Cancelled
8942,9489,2021-01-07 13:00:00,Completed
8943,8053,2021-01-07 14:00:00,Returned
8944,2331,2021-01-07 15:00:00,Completed
8945,1259,2021-01-07 16:00:00,Cancelled
8946,7828,2021-01-07 17:00:00,Completed
8947,9400,2021-01-07 18:00:00,Completed
8948,4716,2021-01-07 19:00:00,Completed
8949,167,2021-01-07 20:00:00,Completed
8950,4480,2021-01-07 21:00:00,Completed
8951,3840,2021-01-07 22:00:00,Completed
8952,8084,2021-01-07 23:00:00,Completed
8953,5918,2021-01-08 00:00:00,Completed
8954,4948,2021-01-08 01:00:00,Completed
8955,270,2021-01-08 02:00:00,Completed
8956,2373,2021-01-08 03:00:00,Completed
8957,6935,2021-01-08 04:00:00,Completed
8958,6394,2021-01-08 05:00:00,Completed
8959,6011,2021-01-08 06:00:00,Cancelled
8960,9429,2021-01-08 07:00:00,Returned
8961,122,2021-01-08 08:00:00,Completed
8962,8544,2021-01-08 09:00:00,Cancelled
8963,3651,2021-01-08 10:00:00,Returned
8964,2502,2021-01-08 11:00:00,Completed
8965,7767,2021-01-08 12:00:00,Completed
8966,9679,2021-01-08 13:00:00,Completed
8967,4042,2021-01-08 14:00:00,Completed
8968,9545,2021-01-08 15:00:00,Completed
8969,4471,2021-01-08 16:00:00,Cancelled
8970,1641,2021-01-08 17:00:00,Completed
8971,1439,2021-01-08 18:00:00,Completed
8972,6344,2021-01-08 19:00:00,Completed
8973,1152,2021-01-08 20:00:00,Completed
8974,2023,2021-01-08 21:00:00,Completed
8975,7649,2021-01-08 22:00:00,Completed
8976,7199,2021-01-08 23:00:00,Completed
8977,3921,2021-01-09 00:00:00,Returned
8978,2482,2021-01-09 01:00:00,Cancelled
8979,6034,2021-01-09 02:00:00,Cancelled
8980,8271,2021-01-09 03:00:00,Returned
8981,6075,2021-01-09 04:00:00,Completed
8982,5783,2021-01-09 05:00:00,Completed
8983,6567,2021-01-09 06:00:00,Completed
8984,1277,2021-01-09 07:00:00,Cancelled
8985,8941,2021-01-09 08:00:00,Cancelled
8986,7028,2021-01-09 09:00:00,Completed
8987,1494,2021-01-09 10:00:00,Cancelled
8988,9554,2021-01-09 11:00:00,Completed
8989,869,2021-01-09 12:00:00,Completed
8990,9135,2021-01-09 13:00:00,Completed
8991,9063,2021-01-09 14:00:00,Returned
8992,9482,2021-01-09 15:00:00,Completed
8993,9839,2021-01-09 16:00:00,Completed
8994,135,2021-01-09 17:00:00,Completed
8995,2114,2021-01-09 18:00:00,Cancelled
8996,5579,2021-01-09 19:00:00,Cancelled
8997,6865,2021-01-09 20:00:00,Completed
8998,1235,2021-01-09 21:00:00,Completed
8999,315,2021-01-09 22:00:00,Completed
9000,2667,2021-01-09 23:00:00,Completed
9001,1165,2021-01-10 00:00:00,Returned
9002,5195,2021-01-10 01:00:00,Completed
9003,61,2021-01-10 02:00:00,Cancelled
9004,6118,2021-01-10 03:00:00,Cancelled
9005,6913,2021-01-10 04:00:00,Completed
9006,8352,2021-01-10 05:00:00,Completed
9007,8258,2021-01-10 06:00:00,Completed
9008,5964,2021-01-10 07:00:00,Cancelled
9009,4848,2021-01-10 08:00:00,Returned
9010,8807,2021-01-10 09:00:00,Completed
9011,6040,2021-01-10 10:00:00,Returned
9012,4656,2021-01-10 11:00:00,Completed
9013,7405,2021-01-10 12:00:00,Cancelled
9014,3014,2021-01-10 13:00:00,Completed
9015,5095,2021-01-10 14:00:00,Cancelled
9016,7394,2021-01-10 15:00:00,Completed
9017,7114,2021-01-10 16:00:00,Cancelled
9018,4045,2021-01-10 17:00:00,Cancelled
9019,602,2021-01-10 18:00:00,Completed
9020,3898,2021-01-10 19:00:00,Completed
9021,1361,2021-01-10 20:00:00,Completed
9022,5958,2021-01-10 21:00:00,Cancelled
9023,3966,2021-01-10 22:00:00,Cancelled
9024,942,2021-01-10 23:00:00,Returned
9025,2955,2021-01-11 00:00:00,Completed
9026,4381,2021-01-11 01:00:00,Completed
9027,6907,2021-01-11 02:00:00,Cancelled
9028,2241,2021-01-11 03:00:00,Completed
9029,8674,2021-01-11 04:00:00,Completed
9030,313,2021-01-11 05:00:00,Returned
9031,8022,2021-01-11 06:00:00,Completed
9032,8623,2021-01-11 07:00:00,Completed
9033,9871,2021-01-11 08:00:00,Completed
9034,513,2021-01-11 09:00:00,Completed
9035,7840,2021-01-11 10:00:00,Completed
9036,8402,2021-01-11 11:00:00,Completed
9037,1002,2021-01-11 12:00:00,Cancelled
9038,5136,2021-01-11 13:00:00,Completed
9039,6822,2021-01-11 14:00:00,Completed
9040,659,2021-01-11 15:00:00,Completed
9041,7379,2021-01-11 16:00:00,Completed
9042,5071,2021-01-11 17:00:00,Completed
9043,821,2021-01-11 18:00:00,Completed
9044,8307,2021-01-11 19:00:00,Completed
9045,5087,2021-01-11 20:00:00,Cancelled
9046,2955,2021-01-11 21:00:00,Completed
9047,370,2021-01-11 22:00:00,Completed
9048,6295,2021-01-11 23:00:00,Cancelled
9049,5963,2021-01-12 00:00:00,Returned
9050,9258,2021-01-12 01:00:00,Completed
9051,5139,2021-01-12 02:00:00,Completed
9052,9121,2021-01-12 03:00:00,Completed
9053,8428,2021-01-12 04:00:00,Returned
9054,542,2021-01-12 05:00:00,Completed
9055,369,2021-01-12 06:00:00,Completed
9056,5823,2021-01-12 07:00:00,Completed
9057,2038,2021-01-12 08:00:00,Completed
9058,9013,2021-01-12 09:00:00,Completed
9059,8946,2021-01-12 10:00:00,Cancelled
9060,3964,2021-01-12 11:00:00,Completed
9061,4549,2021-01-12 12:00:00,Completed
9062,6130,2021-01-12 13:00:00,Completed
9063,9788,2021-01-12 14:00:00,Completed
9064,5011,2021-01-12 15:00:00,Completed
9065,4884,2021-01-12 16:00:00,Completed
9066,9840,2021-01-12 17:00:00,Completed
9067,7158,2021-01-12 18:00:00,Completed
9068,4412,2021-01-12 19:00:00,Cancelled
9069,14,2021-01-12 20:00:00,Completed
9070,8009,2021-01-12 21:00:00,Completed
9071,4299,2021-01-12 22:00:00,Completed
9072,5115,2021-01-12 23:00:00,Completed
9073,2530,2021-01-13 00:00:00,Cancelled
9074,8948,2021-01-13 01:00:00,Completed
9075,1728,2021-01-13 02:00:00,Cancelled
9076,2279,2021-01-13 03:00:00,Completed
9077,7595,2021-01-13 04:00:00,Completed
9078,7647,2021-01-13 05:00:00,Cancelled
9079,1996,2021-01-13 06:00:00,Completed
9080,8880,2021-01-13 07:00:00,Completed
9081,7723,2021-01-13 08:00:00,Completed
9082,7126,2021-01-13 09:00:00,Completed
9083,342,2021-01-13 10:00:00,Returned
9084,7783,2021-01-13 11:00:00,Completed
9085,8613,2021-01-13 12:00:00,Completed
9086,3335,2021-01-13 13:00:00,Cancelled
9087,7446,2021-01-13 14:00:00,Completed
9088,8445,2021-01-13 15:00:00,Completed
9089,456,2021-01-13 16:00:00,Cancelled
9090,555,2021-01-13 17:00:00,Completed
9091,3836,2021-01-13 18:00:00,Completed
9092,9371,2021-01-13 19:00:00,Completed
9093,7287,2021-01-13 20:00:00,Returned
9094,9996,2021-01-13 21:00:00,Completed
9095,8907,2021-01-13 22:00:00,Completed
9096,1271,2021-01-13 23:00:00,Completed
9097,9087,2021-01-14 00:00:00,Completed
9098,4376,2021-01-14 01:00:00,Returned
9099,7168,2021-01-14 02:00:00,Cancelled
9100,7974,2021-01-14 03:00:00,Completed
9101,5562,2021-01-14 04:00:00,Completed
9102,6653,2021-01-14 05:00:00,Completed
9103,7736,2021-01-14 06:00:00,Completed
9104,5997,2021-01-14 07:00:00,Completed
9105,6902,2021-01-14 08:00:00,Completed
9106,9605,2021-01-14 09:00:00,Completed
9107,1581,2021-01-14 10:00:00,Returned
9108,5879,2021-01-14 11:00:00,Completed
9109,6719,2021-01-14 12:00:00,Completed
9110,4662,2021-01-14 13:00:00,Completed
9111,870,2021-01-14 14:00:00,Cancelled
9112,2761,2021-01-14 15:00:00,Completed
9113,589,2021-01-14 16:00:00,Returned
9114,3120,2021-01-14 17:00:00,Cancelled
9115,9197,2021-01-14 18:00:00,Completed
9116,1856,2021-01-14 19:00:00,Completed
9117,1807,2021-01-14 20:00:00,Returned
9118,7373,2021-01-14 21:00:00,Completed
9119,3429,2021-01-14 22:00:00,Completed
9120,4321,2021-01-14 23:00:00,Completed
9121,9524,2021-01-15 00:00:00,Completed
9122,5281,2021-01-15 01:00:00,Cancelled
9123,5120,2021-01-15 02:00:00,Completed
9124,6717,2021-01-15 03:00:00,Completed
9125,8085,2021-01-15 04:00:00,Completed
9126,3114,2021-01-15 05:00:00,Completed
9127,5449,2021-01-15 06:00:00,Cancelled
9128,7920,2021-01-15 07:00:00,Completed
9129,3602,2021-01-15 08:00:00,Completed
9130,1551,2021-01-15 09:00:00,Completed
9131,4778,2021-01-15 10:00:00,Cancelled
9132,5021,2021-01-15 11:00:00,Completed
9133,1098,2021-01-15 12:00:00,Completed
9134,9952,2021-01-15 13:00:00,Completed
9135,4143,2021-01-15 14:00:00,Cancelled
9136,7948,2021-01-15 15:00:00,Returned
9137,1318,2021-01-15 16:00:00,Completed
9138,3906,2021-01-15 17:00:00,Cancelled
9139,6453,2021-01-15 18:00:00,Completed
9140,1123,2021-01-15 19:00:00,Completed
9141,4523,2021-01-15 20:00:00,Completed
9142,2437,2021-01-15 21:00:00,Completed
9143,4958,2021-01-15 22:00:00,Completed
9144,3184,2021-01-15 23:00:00,Cancelled
9145,1034,2021-01-16 00:00:00,Completed
9146,3219,2021-01-16 01:00:00,Returned
9147,6743,2021-01-16 02:00:00,Completed
9148,5031,2021-01-16 03:00:00,Completed
9149,6624,2021-01-16 04:00:00,Completed
9150,5204,2021-01-16 05:00:00,Cancelled
9151,9399,2021-01-16 06:00:00,Cancelled
9152,2111,2021-01-16 07:00:00,Cancelled
9153,9365,2021-01-16 08:00:00,Completed
9154,14,2021-01-16 09:00:00,Completed
9155,9598,2021-01-16 10:00:00,Completed
9156,8054,2021-01-16 11:00:00,Completed
9157,9747,2021-01-16 12:00:00,Completed
9158,7278,2021-01-16 13:00:00,Completed
9159,9287,2021-01-16 14:00:00,Cancelled
9160,3315,2021-01-16 15:00:00,Completed
